replicate,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event
161,2.5960532092841824,2.533142951208776,0.0629102580754064
162,2.628809058302418,2.5798707828032956,0.04893827549912233
163,2.6100635202335067,2.556157963833624,0.053905556399882926
164,2.783536421590871,2.77563269208574,0.007903729505130741
165,2.673175170319928,2.6318654559702956,0.041309714349632376
166,2.64384944852901,2.598676462281589,0.04517298624742061
167,2.7052815085987296,2.6595396341871522,0.0457418744115774
168,2.8022949776394452,2.7755018794606308,0.02679309817881448
169,2.5576429119893986,2.505354867250376,0.0522880447390226
170,2.675255311087465,2.6344934468942958,0.040761864193169295
171,2.5661091601490487,2.5092557686305796,0.05685339151846902
172,2.580571297758079,2.5336835626215093,0.04688773513656974
173,2.637816285724178,2.598568351030303,0.03924793469387522
174,2.6891580640921506,2.6491168986550986,0.04004116543705205
175,2.610249182014575,2.5802581469257015,0.029991035088873463
176,2.824032857647988,2.8196419409338125,0.0043909167141755745
177,2.626770678248495,2.5957254849405156,0.031045193307979613
178,2.7795169954997396,2.740706198309635,0.03881079719010483
179,2.633929656839735,2.5962480506074255,0.03768160623230932
180,2.704497995223937,2.68602807789615,0.018469917327787133
181,2.6317890144169,2.579941832986261,0.05184718143063893
182,2.5474604896355073,2.487553073886674,0.059907415748833515
183,2.5979466980373753,2.548438611411935,0.049508086625440484
184,2.593220327803496,2.535143676446336,0.05807665135716
185,2.9003915569777345,2.8947386849994063,0.0056528719783282
186,2.659493059041512,2.6313354967888,0.028157562252712154
187,2.6702871202837253,2.6583112261318007,0.011975894151924571
188,2.8638529296864803,2.8273814085013624,0.03647152118511787
189,2.7144466644271907,2.692690964358513,0.021755700068677886
190,2.8399863832079126,2.840181949421016,-0.00019556621310323763
191,2.7988753699090045,2.784999308183428,0.013876061725576427
192,2.538261331497,2.473683435590863,0.06457789590613716
193,2.62190959575747,2.571672676245957,0.0502369195115131
194,2.8925598468740055,2.9194599299704347,-0.026900083096429217
195,2.611961075852636,2.558295801208996,0.05366527464364035
196,2.6604722801219083,2.623638335164993,0.0368339449569155
197,2.5461211951142504,2.4952451781767286,0.05087601693752175
198,2.657776037875361,2.6305747029141853,0.027201334961175938
199,2.4883890798387784,2.421254631796383,0.06713444804239543
200,2.770679409306328,2.7605151770396765,0.010164232266651307
201,2.6992617893397703,2.6803052019775713,0.018956587362199073
202,2.6316309928977266,2.598830261538753,0.03280073135897377
203,2.820232805287767,2.8149382622678374,0.005294543019929598
204,2.584579711812439,2.5269763644152077,0.057603347397231275
205,2.7800382810574322,2.7494061460006822,0.03063213505675
206,2.720242628050353,2.6777504610971907,0.04249216695316216
207,2.7997704862563446,2.766478603100894,0.03329188315545073
208,2.603356421862176,2.5450549651379015,0.05830145672427456
209,2.635449325097202,2.572299667593417,0.06314965750378487
210,2.6143840799502343,2.5661823250221594,0.04820175492807488
211,2.623582435505874,2.5855202963830437,0.038062139122830185
212,2.750282389385084,2.723989844215334,0.026292545169749992
213,2.7725541416713217,2.7781511831332866,-0.0055970414619648245
214,2.726717788905926,2.696822159729453,0.02989562917647337
215,2.6582813983211047,2.6420181367706896,0.01626326155041502
216,2.620959737675178,2.5666908575871017,0.05426888008807618
217,2.6525039359670495,2.629559041361924,0.022944894605125388
218,2.7976365665120406,2.7941575835362285,0.0034789829758121726
219,2.816830352109714,2.80551116981123,0.011319182298484165
220,2.70016444141343,2.6692993496072983,0.030865091806131506
221,2.771976554933643,2.7463603497855305,0.02561620514811258
222,2.628659893093826,2.582160696902165,0.046499196191660985
223,2.653378449394422,2.6228060785138885,0.03057237088053366
224,2.709941938842768,2.676466416182824,0.03347552265994391
225,2.518144806994812,2.4463587853954483,0.07178602159936354
226,2.9313176550708304,2.9320094788357123,-0.0006918237648818604
227,3.1440082387474093,3.228006267907821,-0.08399802916041166
228,2.6817230317810314,2.6573568164546413,0.02436621532639016
229,2.671878536777855,2.634054190884134,0.03782434589372086
230,2.753738070560142,2.7207228634605465,0.03301520709959549
231,3.0327681246637823,3.0765975531364886,-0.04382942847270632
232,3.009729275351169,3.0555162590292855,-0.0457869836781164
233,2.7657609577211817,2.741724548444965,0.02403640927621664
234,2.699601090146988,2.6497454135849376,0.049855676562050366
235,2.663124607140325,2.6307677022397207,0.03235690490060428
236,2.72591506719453,2.7085102024692325,0.017404864725297564
237,2.6720524755619506,2.6245887749202232,0.047463700641727335
