source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,target_count,phase3a2_mechanism
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041442,hmm_token_aware,categorical_hmm,16,387,10000,4834618994920455817,3.3668046403116807,3.035577119379486,0.3312275209321949,0.09838038030669083,0.3071968968834035,0.35474159784519266,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041442,slot_grammar,finite_template_slot_grammar,16,387,10000,3024036936851898750,3.169514272533889,3.003307900556936,0.1662063719769531,0.05243906721520386,0.14195975934611774,0.19005229918310879,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041442,token_markov,exact_token_markov,1,387,10000,943351751269484903,2.544934088291387,3.003307900556936,-0.45837381226554896,-0.18011225295555344,-0.4862265016816011,-0.43098454664959074,0.0,1.0,False,False,1024,related_multi_code_nomenclator_coverage
french_profiterole_ud218,French,latent_variant_coverage_N1024,40814041442,copy_edit,local_copy_edit,16,387,10000,3523261035783885111,4.203660910210262,3.003307900556936,1.200353009653326,0.2855494378097413,1.156739099901543,1.2447128377843633,1.0,0.0,True,True,1024,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041438,hmm_space_free,categorical_hmm,16,657,10000,5844052484112928890,3.9026497179987305,3.1642016764125085,0.738448041586222,0.18921709478064475,0.706474196674281,0.7703729973905914,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041438,hmm_token_aware,categorical_hmm,16,657,10000,3352439913979084980,3.4587865766466566,2.676887332186545,0.7818992444601114,0.22606172052921913,0.7547239897019972,0.8090394521280843,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041438,slot_grammar,finite_template_slot_grammar,16,657,10000,3108110729720998678,3.3468932923093497,2.6401743900473607,0.7067189022619891,0.21115668787108377,0.6850660081036455,0.7286263137575614,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041438,token_markov,exact_token_markov,1,657,10000,249939932094943785,2.3706736866796834,2.6401743900473607,-0.2695007033676773,-0.11368106242623965,-0.2949727874402581,-0.2443395041419497,0.0,1.0,False,False,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041438,copy_edit,local_copy_edit,16,657,10000,948283910071470717,4.504440874607415,2.6401743900473607,1.864266484560054,0.4138730058750154,1.8347289169430074,1.8932940953568966,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041439,hmm_space_free,categorical_hmm,16,657,10000,3047080461211818078,3.8959870523744446,3.1511248916380534,0.7448621607363912,0.19118702160019452,0.7136934413449,0.7751193101191223,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041439,hmm_token_aware,categorical_hmm,16,657,10000,5090929289622610304,3.4582066595221987,2.6674082554630103,0.7907984040591884,0.22867297472859782,0.764674113349743,0.8166890456953058,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041439,slot_grammar,finite_template_slot_grammar,16,657,10000,2333728669876874348,3.334138869684454,2.628613243148163,0.705525626536291,0.2116065509302144,0.6825229046128671,0.7284243120946313,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041439,token_markov,exact_token_markov,1,657,10000,1698358916320889349,2.3705393187797923,2.628613243148163,-0.25807392436837073,-0.1088671773228429,-0.2836775114168644,-0.2332339582610032,0.0,1.0,False,False,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041439,copy_edit,local_copy_edit,16,657,10000,4722135190654073670,4.5129270416728815,2.628613243148163,1.8843137985247185,0.4175369513233319,1.855309227668604,1.9130195934132268,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041440,hmm_space_free,categorical_hmm,16,657,10000,1467207119999469456,3.8622912449067557,3.1377233517233316,0.7245678931834241,0.18760053223301576,0.6930660376063741,0.7562149995384011,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
german_rem_v21,German,latent_variant_coverage_N64,40814041440,hmm_token_aware,categorical_hmm,16,657,10000,1135753184738296193,3.491747918958064,2.6629981196536705,0.8287497993043935,0.23734525473754475,0.801861032485175,0.8552323695027099,1.0,0.0,True,True,64,related_multi_code_nomenclator_coverage
