replicate,slot_bits_per_event,matched_trigram_bits_per_event,delta_slot_minus_trigram_bits_per_event
1801,2.6613864058469865,2.214656494171867,0.44672991167511933
1802,2.77903623802839,2.318877420062418,0.46015881796597213
1803,2.813291239229606,2.3595918749326232,0.45369936429698265
1804,2.8618688632731137,2.4021877921013086,0.4596810711718051
1805,2.8278602904813543,2.36115566473412,0.4667046257472345
1806,2.802400626417342,2.337532048282031,0.4648685781353108
1807,2.8870425441153866,2.414837442772381,0.47220510134300575
1808,2.6977284054511843,2.2377958369291333,0.459932568522051
1809,2.768445951556343,2.286997081723542,0.4814488698328008
1810,2.786350434954918,2.322677038743013,0.46367339621190506
1811,2.7497048056431748,2.2794680286578948,0.47023677698528
1812,2.792799138029492,2.3378418794601146,0.4549572585693773
1813,2.7917570155807896,2.31815835277707,0.47359866280371943
1814,2.8793198836954437,2.440240325738209,0.43907955795723463
1815,2.75238217633726,2.288576519487767,0.4638056568494928
1816,2.7378235342090953,2.2711672238789515,0.46665631033014376
1817,2.8926186266152896,2.4266386208810458,0.4659800057342438
1818,2.8235367568974143,2.34265967038152,0.48087708651589445
1819,2.7571133371901575,2.2845424982633658,0.47257083892679175
1820,2.7460538623364896,2.3001416462298656,0.445912216106624
1821,2.8332679219040573,2.368723522545315,0.46454439935874214
1822,2.865916846118655,2.4192410153132866,0.44667583080536843
1823,2.8319971522974208,2.3851790338355334,0.44681811846188735
1824,2.8462495782494175,2.403139646305989,0.4431099319434284
1825,2.7492043817246588,2.2789991480103713,0.47020523371428746
1826,2.7144911326937415,2.263459020424693,0.4510321122690484
1827,2.8377688136799057,2.371750694683694,0.4660181189962116
1828,2.834011201901163,2.376784523139346,0.45722667876181733
1829,2.8515318381452612,2.4197207867013657,0.43181105144389553
1830,2.907367426029203,2.466237520542881,0.441129905486322
1831,2.776853306925294,2.3111858578256417,0.4656674490996524
1832,2.793705922481317,2.337012124743975,0.4566937977373424
1833,2.7394515112467954,2.2781382569648665,0.46131325428192893
1834,2.743050567383,2.2857732293642434,0.4572773380187565
1835,2.798227207882077,2.3448540847409136,0.4533731231411635
1836,2.719364359853445,2.267834841621695,0.4515295182317498
1837,2.903960085017616,2.450529640123035,0.4534304448945812
1838,2.9034206573363655,2.4583462886403473,0.44507436869601813
1839,2.849269130171736,2.3956610762731723,0.45360805389856385
1840,2.8705349223525682,2.394029582802527,0.4765053395500414
1841,2.737959198251091,2.2882089313917695,0.4497502668593216
1842,2.792531916277009,2.3137270686599747,0.4788048476170341
1843,2.8138184444190544,2.34144279227243,0.47237565214662425
1844,2.8404409489217253,2.3822011112960064,0.45823983762571885
1845,2.7271265792091106,2.246261576239387,0.4808650029697237
1846,2.790455867949327,2.326690622711255,0.46376524523807205
1847,2.799989455216179,2.3398754182745654,0.4601140369416137
1848,2.8716027168440874,2.403229074490213,0.46837364235387424
1849,2.822244772356449,2.3543282951603994,0.46791647719604956
1850,2.848085066417131,2.3776320405114766,0.4704530259056545
1851,2.8531111285321646,2.3735708805481672,0.4795402479839974
1852,2.834960167855817,2.36871769687902,0.46624247097679694
1853,2.8503367427155744,2.391322253965236,0.45901448875033823
1854,2.849394629169236,2.3912106655678453,0.4581839636013907
1855,2.7249548750267847,2.287836003620816,0.4371188714059686
1856,2.7656117966512754,2.3072911538562835,0.45832064279499196
1857,2.767701718556,2.3213327269595974,0.4463689915964024
1858,2.869436841873289,2.3762934900210553,0.4931433518522339
1859,2.8121115966164374,2.340148174053719,0.4719634225627183
1860,2.824835182526153,2.3520710676485637,0.4727641148775894
1861,2.7182980121292197,2.2473386857098907,0.470959326419329
1862,2.9094016034701022,2.457634604764628,0.45176699870547443
1863,2.794262842228659,2.318354516072553,0.4759083261561061
1864,2.714065829390156,2.2447079971496637,0.4693578322404921
1865,2.7120174801538064,2.2527370009254875,0.45928047922831894
1866,2.6882493240382477,2.2176379769454098,0.4706113470928379
1867,2.8214905964855435,2.367308817497064,0.45418177898847967
1868,2.787002154839296,2.3193886767460126,0.46761347809328324
1869,2.9199542391000737,2.46696526027897,0.45298897882110367
1870,2.8594448700970982,2.3851024289196023,0.4743424411774959
1871,2.786065286279818,2.3012635465804734,0.4848017396993445
1872,2.8556697571830614,2.4138217217435045,0.44184803543955686
1873,2.7101589089641287,2.234363536105033,0.4757953728590958
1874,2.868064025190662,2.3975868688028545,0.4704771563878074
1875,2.817524970991858,2.3857361298307795,0.43178884116107863
1876,2.7757529746543597,2.3172311560104415,0.45852181864391817
1877,2.8504938128736232,2.379807075548937,0.47068673732468636
1878,2.8341472112418944,2.351980949637475,0.48216626160441933
1879,2.8524702107946776,2.373287859125735,0.47918235166894263
1880,2.825187955846302,2.3463925042077456,0.4787954516385562
1881,2.7746537756814114,2.3061554252650454,0.468498350416366
1882,2.842534904352257,2.4020231134219454,0.4405117909303118
1883,2.680574175445362,2.2421428864388893,0.43843128900647255
1884,2.8239256305825466,2.3702643306685447,0.45366129991400195
1885,2.851942751705051,2.361200532751023,0.4907422189540278
1886,2.818976358232936,2.365578275089453,0.45339808314348273
1887,2.8420606819060454,2.368827953034511,0.47323272887153456
1888,2.864186518432633,2.4041916151673948,0.4599949032652382
1889,2.844150435769344,2.372463664392506,0.471686771376838
1890,2.857391552476664,2.4114854583849428,0.44590609409172144
1891,2.7850397283364234,2.339115453010115,0.44592427532630863
1892,2.70638616560497,2.239929158267784,0.4664570073371861
1893,2.771441818941717,2.3273110997001565,0.44413071924156045
1894,2.7602641047319563,2.284068126456838,0.4761959782751184
1895,2.719608163246546,2.2645229964976563,0.45508516674888977
1896,2.903649794618754,2.4406133947186985,0.4630363999000555
1897,2.8066564969430075,2.3509932765134827,0.4556632204295248
1898,2.820122869225209,2.3539107254364433,0.46621214378876585
1899,2.780061962075279,2.321800994571067,0.45826096750421197
1900,2.930992110291526,2.4911638307391204,0.43982827955240555
1901,2.795926306459121,2.362445574195709,0.433480732263412
1902,2.7644510999798952,2.3069419311368504,0.4575091688430448
1903,2.7282694474234797,2.264549629826133,0.4637198175973465
1904,2.8716058129670663,2.4124629644721796,0.45914284849488674
1905,2.809105089739289,2.330870974647141,0.47823411509214786
1906,2.8403930934565316,2.3752978714685513,0.46509522198798026
1907,2.8255625894541345,2.3753627024430126,0.4501998870111219
1908,2.7348300710011273,2.260350404654706,0.47447966634642125
1909,2.765685780410982,2.300345896084955,0.4653398843260268
1910,2.8243560220413486,2.3721163878400398,0.45223963420130886
1911,2.814622455817099,2.3671867374723132,0.4474357183447859
1912,2.850791677989275,2.391688646678465,0.4591030313108102
1913,2.720734756750386,2.2867408583015734,0.43399389844881275
1914,2.800773922698242,2.341013479387835,0.4597604433104072
1915,2.762681909023557,2.2891043260303365,0.4735775829932205
1916,2.717206459711135,2.243879272456821,0.4733271872543141
1917,2.7865686874666253,2.323583259233473,0.46298542823315225
1918,2.751512496950287,2.2716943161837384,0.4798181807665487
1919,2.7813715469201528,2.3468342361549626,0.4345373107651902
1920,2.758770999169798,2.3035764388869175,0.45519456028288063
1921,2.8066796257537274,2.336446780110165,0.4702328456435625
1922,2.815145003981531,2.3525526096712395,0.4625923943102914
1923,2.7753322025587015,2.305788288833041,0.4695439137256603
1924,2.742033780237721,2.26327462695992,0.47875915327780083
1925,2.7299883474169064,2.268059885947402,0.4619284614695043
1926,2.849779871725192,2.393090402615142,0.4566894691100498
1927,2.751642337963608,2.278069178181042,0.4735731597825663
1928,2.884728610373582,2.4208445693488705,0.46388404102471137
1929,2.806297411103754,2.343403623270182,0.46289378783357193
1930,2.9246688667436174,2.4735553476106653,0.45111351913295206
1931,2.8430781277655623,2.386746878128613,0.4563312496369494
1932,2.7989286560062037,2.332941807219807,0.46598684878639673
1933,2.841375000792194,2.3918908777545544,0.4494841230376396
1934,2.7981850166801703,2.3319100249574913,0.46627499172267894
1935,2.8791814637447697,2.4482409944647694,0.4309404692800003
1936,2.7767847230539426,2.3189385299920553,0.45784619306188734
1937,2.7329683538431664,2.2738024086368047,0.45916594520636167
1938,2.708852658387219,2.2437374952181544,0.4651151631690644
1939,2.9239096242018388,2.461299513654867,0.46261011054697176
1940,2.8234349347632057,2.360041196900178,0.4633937378630275
1941,2.7558606478322383,2.291834666478454,0.46402598135378437
1942,2.6834153830413747,2.221445976304391,0.46196940673698395
1943,2.804595661198711,2.326743058682347,0.47785260251636386
1944,2.8759820041031094,2.418217891665699,0.45776411243741055
1945,2.9351148546237655,2.4911528183001397,0.44396203632362585
1946,2.8235237343936244,2.3543989229875932,0.46912481140603113
1947,2.833885107721947,2.3810090795681362,0.4528760281538107
1948,2.775632868389064,2.321032563035203,0.454600305353861
1949,2.8830110280469556,2.4165673959913145,0.4664436320556411
1950,2.7966579667407845,2.3116321715546566,0.4850257951861279
1951,2.6929046297380874,2.2175607716378134,0.475343858100274
1952,2.8036290269734456,2.337742940909667,0.46588608606377857
1953,2.768279897768005,2.311510165970432,0.4567697317975732
1954,2.886164636805245,2.4191524962139495,0.4670121405912955
1955,2.7401340210705802,2.2675767630063848,0.47255725806419546
1956,2.6979321789022563,2.2333234792245023,0.4646086996777541
1957,2.79512416530042,2.3210987436040047,0.47402542169641526
1958,2.8156437002696975,2.3478355361956766,0.4678081640740208
1959,2.7708650304950013,2.3010458030855974,0.46981922740940396
1960,2.837217868236608,2.378416569550113,0.4588012986864949
1961,2.7817051394732575,2.3361869842432292,0.44551815523002825
1962,2.6735516057535054,2.232223499878364,0.4413281058751415
1963,2.8086617073248625,2.354413664191592,0.4542480431332705
1964,2.694165121071457,2.264241044019651,0.4299240770518056
1965,2.918366528690589,2.49129892577722,0.4270676029133691
1966,2.784774306917768,2.324869747975183,0.459904558942585
1967,2.68947609087432,2.2174136630438572,0.4720624278304628
1968,2.8424600371912163,2.3812533212865836,0.4612067159046327
1969,2.860420879338651,2.3833236802835986,0.47709719905505255
1970,2.7224654359901392,2.258307746594101,0.4641576893960382
1971,2.736480247955971,2.2895979964487143,0.4468822515072568
1972,2.8538008516472297,2.383378357468262,0.47042249417896764
1973,2.8355653284641957,2.3743207772889923,0.46124455117520347
1974,2.6885281485686563,2.219724871627811,0.4688032769408452
1975,2.77384946256183,2.306101769121226,0.46774769344060374
1976,2.783371875498417,2.3190080298380282,0.4643638456603889
1977,2.8007755718169647,2.3364001731955213,0.4643753986214434
1978,2.8696890522386425,2.436211604094453,0.43347744814418965
1979,2.6726069532302996,2.2219521686800046,0.45065478455029506
1980,2.871165022085285,2.4345005921830083,0.43666442990227683
1981,2.804059619471883,2.3477541366147987,0.4563054828570845
1982,2.791150652136156,2.3085078822196845,0.4826427699164717
1983,2.692062314297437,2.2366402080860737,0.45542210621136325
1984,2.7483452579600294,2.2994991893912458,0.4488460685687836
1985,2.72104890377285,2.263411021570344,0.45763788220250623
1986,2.8064672226340326,2.342401241549862,0.4640659810841705
1987,2.7735731814476603,2.306855411268074,0.4667177701795864
1988,2.770766334193363,2.3078875369089507,0.46287879728441217
1989,2.683050419134949,2.202957102932762,0.4800933162021872
1990,2.810120682898024,2.3505924655369244,0.4595282173610995
1991,2.7177509318146935,2.241786549835508,0.47596438197918545
1992,2.71682269815757,2.244866601528062,0.471956096629508
1993,2.7691029065180377,2.300052523897095,0.4690503826209427
1994,2.8358309482299524,2.3628335659934794,0.47299738223647303
1995,2.8669141363351445,2.3934384104114126,0.4734757259237319
1996,2.787901242704294,2.3360910635610392,0.45181017914325494
1997,2.8762574533348775,2.415717181235704,0.46054027209917336
1998,2.8516758268805935,2.3935457252043686,0.4581301016762249
1999,2.7651136638872043,2.2936605125777136,0.4714531513094906
2000,2.8228925168576064,2.3554929414442847,0.4673995754133218
2001,2.7775017543601885,2.320080561909768,0.45742119245042057
2002,2.844035350579492,2.3829163872862704,0.46111896329322155
2003,2.8421801750574924,2.370024027121389,0.4721561479361034
2004,2.776774341433814,2.3148045139600724,0.4619698274737418
2005,2.779921639576911,2.3155089895795657,0.4644126499973451
2006,2.7426203760199424,2.2804770580577807,0.4621433179621617
2007,2.8138249753573006,2.3785545039567753,0.4352704714005253
2008,2.8988934429876214,2.44914099932054,0.44975244366708145
2009,2.8202938437213794,2.367027454122943,0.45326638959843635
2010,2.885067019595932,2.4122189811177837,0.47284803847814816
2011,2.7545386707961024,2.284955479021221,0.4695831917748814
2012,2.8981928824953087,2.4472339754972627,0.45095890699804597
2013,2.8700140439351487,2.433389084890831,0.43662495904431786
2014,2.70048945508554,2.259316496792532,0.44117295829300796
2015,2.7899509309629424,2.3301918562423345,0.45975907472060795
2016,2.8056663696913535,2.330078189037938,0.47558818065341546
2017,2.8823868971046367,2.465105088653341,0.4172818084512957
2018,2.7060294282089488,2.2367419107225746,0.4692875174863742
2019,2.913122768485656,2.5023142767835433,0.41080849170211264
2020,2.8449055142375737,2.4106951344280168,0.4342103798095569
2021,2.805567932843495,2.3319574291215086,0.4736105037219862
2022,2.9116996825992216,2.465800341282378,0.4458993413168435
2023,2.8298644979067547,2.3592069395767203,0.4706575583300343
2024,2.9356460504931436,2.4777857515065755,0.4578602989865681
2025,2.763009336367353,2.276569295721094,0.4864400406462588
2026,2.8661239943575993,2.401206300179391,0.4649176941782085
2027,2.8722357885819476,2.3971573378560556,0.47507845072589205
2028,2.7243275535272318,2.2691016778675595,0.4552258756596723
2029,2.758811252875922,2.271684570176798,0.4871266826991243
2030,2.854930978172417,2.3788904689993666,0.4760405091730502
2031,2.853465568898067,2.3958978746404265,0.4575676942576403
2032,2.8150460737777965,2.3500098378812857,0.4650362358965108
2033,2.6771382292213595,2.2149056100018005,0.46223261921955894
2034,2.8124593934472784,2.3451115113226613,0.4673478821246171
2035,2.7227120050986127,2.248532927545857,0.4741790775527557
2036,2.8287836301368907,2.369955045804045,0.4588285843328457
2037,2.814955501850198,2.343053536556079,0.4719019652941192
2038,2.7633684538082544,2.289029828959158,0.4743386248490964
2039,2.8440769817593288,2.372394561222559,0.4716824205367698
2040,2.7125454190346594,2.2326003670471644,0.47994505198749504
2041,2.773683935683771,2.325229566293885,0.44845436938988614
2042,2.6838296092126077,2.2019383858379626,0.4818912233746451
2043,2.77102134766298,2.2914208071144513,0.47960054054852863
2044,2.735219589525732,2.261943091012446,0.473276498513286
2045,2.69790815742771,2.240668565350828,0.45723959207688214
2046,2.7828986712945385,2.31445548451112,0.4684431867834187
2047,2.732031550029267,2.2777415432874415,0.4542900067418256
2048,2.6639448218824247,2.1794444078368205,0.4845004140456042
2049,2.7428790655996504,2.2752941542585705,0.46758491134107993
2050,2.8082398397632744,2.337988168081854,0.47025167168142046
2051,2.754709270494792,2.2823276098700123,0.4723816606247797
2052,2.7967408747264155,2.339226943113527,0.45751393161288867
2053,2.723441119269609,2.251522236870015,0.4719188823995939
2054,2.8247842117500457,2.368319011967829,0.45646519978221667
2055,2.653486674987035,2.1919375287453837,0.46154914624165144
2056,2.8263699353882705,2.369089139506299,0.45728079588197135
2057,2.792908772169346,2.355105168136681,0.43780360403266494
2058,2.8390391053332635,2.3745777878299035,0.46446131750336006
2059,2.7382554292027605,2.2752813277965163,0.4629741014062443
2060,2.7445392765226493,2.2826040165295773,0.46193525999307194
2061,2.8993174451570223,2.436397354278516,0.4629200908785065
2062,2.8405173165454736,2.365502450123421,0.4750148664220526
2063,2.7675764621456724,2.3013524062345896,0.46622405591108285
2064,2.7647358993831093,2.324473804045148,0.44026209533796123
2065,2.8471256394748745,2.4340939743456405,0.41303166512923406
2066,2.904009711453875,2.425457958289931,0.47855175316394405
2067,2.739805819994088,2.2593202854898755,0.4804855345042123
2068,2.8075863718214724,2.3330921208858677,0.4744942509356047
2069,2.8769562824358195,2.4037655602658186,0.4731907221700009
2070,2.8360329602179752,2.392641746237175,0.4433912139808003
2071,2.7521514328593133,2.287262101734027,0.4648893311252862
2072,2.788900650608089,2.310084076131718,0.47881657447637105
2073,2.7203360748319434,2.2326110443885403,0.4877250304434031
2074,2.9130216813237535,2.44879925787151,0.4642224234522434
2075,2.820204199464119,2.3718394275234127,0.44836477194070623
2076,2.740035574875562,2.270289700909759,0.4697458739658029
2077,2.7564244042685098,2.2783466599406115,0.4780777443278983
2078,2.8531521908059583,2.387844351655238,0.46530783915072016
2079,2.740726822693265,2.2799059493955576,0.4608208732977075
2080,2.7881405161279087,2.319835189419342,0.46830532670856684
2081,2.861482708938954,2.438708179327538,0.42277452961141604
2082,2.8466485385587945,2.3669413387393283,0.4797071998194662
2083,2.7807106804462625,2.2945209507133972,0.48618972973286523
2084,2.8672959585956277,2.450632366548237,0.4166635920473909
2085,2.790585611566996,2.327818832222982,0.462766779344014
2086,2.873231527584398,2.406537301689533,0.466694225894865
2087,2.7663209044807915,2.3326851044474295,0.433635800033362
2088,2.8054203849311565,2.349598796593698,0.45582158833745856
2089,2.711067014352625,2.235506697006293,0.4755603173463321
2090,2.7829327476722563,2.321565154425513,0.46136759324674337
2091,2.7749632309085555,2.3169944395188358,0.4579687913897197
2092,2.8634857099408055,2.3883742005253623,0.4751115094154432
2093,2.8706494428036904,2.4015959308927646,0.4690535119109258
2094,2.8583443378619426,2.38766902374112,0.47067531412082264
2095,2.838703485187301,2.3698304489463986,0.4688730362409026
2096,2.7993357277159157,2.3157255763391293,0.4836101513767863
2097,2.622754496325572,2.1601859253940248,0.462568570931547
2098,2.564949872193881,2.1029783767795927,0.4619714954142884
2099,2.7539234758115314,2.2924757737232877,0.4614477020882437
2100,2.750235222506568,2.2985816886247536,0.4516535338818142
2101,2.8363145524238713,2.36257683880007,0.47373771362380124
2102,2.689777949250697,2.25118748317612,0.4385904660745772
2103,2.875136115184718,2.394368209898311,0.48076790528640734
2104,2.733963285274632,2.2714698664517203,0.46249341882291173
2105,2.7946851011089615,2.3325847665676918,0.46210033454126975
2106,2.848367073319797,2.3805163766481723,0.4678506966716247
2107,2.819313508000221,2.374053897355073,0.4452596106451483
2108,2.8429814293362523,2.4005317673345736,0.4424496620016787
2109,2.7377389444849682,2.2881413014799294,0.4495976430050388
2110,2.759135300040564,2.2991260220586547,0.4600092779819094
2111,2.779880203931435,2.3257655939219792,0.45411461000945597
2112,2.806274683708566,2.346614578017908,0.45966010569065796
2113,2.7182199073961044,2.233320202055936,0.48489970534016846
2114,2.6378215321313943,2.1811334915620386,0.45668804056935564
2115,2.7571266134766423,2.286839648466191,0.4702869650104513
2116,2.840657865638583,2.3780253452537132,0.46263252038486957
2117,2.8173570355510313,2.339013410827912,0.4783436247231192
2118,2.6828203823422085,2.2205124246752597,0.4623079576669489
2119,2.765269287005283,2.291566129732322,0.47370315727296086
2120,2.7249619683497537,2.2903130109791214,0.43464895737063225
2121,2.879017695833643,2.4070075260219825,0.47201016981166033
2122,2.7948697298674263,2.3357407874297724,0.4591289424376539
2123,2.759160288625869,2.2814782479369873,0.47768204068888176
2124,2.7856404706342706,2.32064980677472,0.4649906638595507
2125,2.8711020252891237,2.399674526002672,0.47142749928645156
2126,2.8903483369320515,2.4238500201137927,0.4664983168182588
2127,2.8697826484106788,2.3999538474342703,0.46982880097640844
2128,2.794318908712107,2.332842903087106,0.46147600562500113
2129,2.7994392822177554,2.344504877970677,0.4549344042470782
2130,2.8897419430078912,2.4499105400717,0.4398314029361914
2131,2.7288121891795485,2.2598889975186545,0.468923191660894
2132,2.7995155860502923,2.3519880691429487,0.4475275169073436
2133,2.8506329563198727,2.387404322258991,0.46322863406088155
2134,2.789249126449389,2.3223953147191554,0.46685381173023366
2135,2.783008763359717,2.329879831812326,0.45312893154739076
2136,2.8185989038410946,2.3466907019153056,0.471908201925789
2137,2.7774468405835053,2.3026770406724157,0.4747697999110896
2138,2.7986115693446263,2.3328501775730635,0.46576139177156284
2139,2.8160838822231673,2.3599246573286363,0.456159224894531
2140,2.820885388918413,2.384775393314842,0.4361099956035712
2141,2.8597597342455106,2.41951635112356,0.44024338312195077
2142,2.8204400800071237,2.361143703031251,0.45929637697587244
2143,2.628449606939804,2.1624230524232204,0.4660265545165836
2144,2.8909169881920675,2.4289046815654665,0.4620123066266011
2145,2.833314026377037,2.379998838621618,0.4533151877554191
2146,2.8467897367270774,2.363886138099819,0.4829035986272583
2147,2.787129974502561,2.296027408062815,0.4911025664397459
2148,2.7067108908860886,2.2439505136054914,0.46276037728059727
2149,2.7007198596455075,2.2559811483228778,0.44473871132262977
2150,2.8469666056490377,2.3740886043014315,0.47287800134760616
2151,2.8215189357217523,2.3670642811668334,0.45445465455491885
2152,2.7228958958311082,2.2729145567535562,0.449981339077552
2153,2.781284270831556,2.3419277202717588,0.4393565505597974
2154,2.8482921190812602,2.3853590141450685,0.4629331049361918
2155,2.8468116363305858,2.395478907972807,0.4513327283577788
2156,2.9372282114259582,2.5091061714436043,0.428122039982354
2157,2.791322154430156,2.3300779110171863,0.46124424341296955
2158,2.834526242880806,2.3708794812721337,0.46364676160867235
2159,2.717852691747847,2.258050571371837,0.4598021203760103
2160,2.767747792994692,2.2984186763456234,0.46932911664906873
2161,2.785766474657786,2.345938726603662,0.43982774805412417
2162,2.857600484097536,2.398572477719712,0.45902800637782404
2163,2.8015928023544796,2.3211754882443953,0.48041731411008426
2164,2.7637855888978096,2.296718805307296,0.46706678359051335
2165,2.680960710909105,2.204823731834464,0.47613697907464125
2166,2.8799813274876964,2.410642445154957,0.46933888233273935
2167,2.8115919544799066,2.3607522075400396,0.45083974693986706
2168,2.776416188291737,2.305613623348319,0.4708025649434182
2169,2.8483441587629397,2.382120416785632,0.46622374197730787
2170,2.803445091427051,2.353410809371271,0.45003428205577967
2171,2.7644922641891054,2.3112233264897113,0.45326893769939414
2172,2.8420402644951865,2.3722838021200476,0.4697564623751389
2173,2.8927436724098223,2.4632198601073836,0.42952381230243875
2174,2.6531977494478065,2.1685989023727057,0.4845988470751008
2175,2.6767742269902506,2.218129696502176,0.4586445304880744
2176,2.8119014215645994,2.3354675130726714,0.476433908491928
2177,2.706196619012483,2.237652893722768,0.4685437252897149
2178,2.7980995873774535,2.36316618187517,0.4349334055022833
2179,2.7239471784916867,2.248164591955664,0.47578258653602257
2180,2.8497634155030793,2.4051512858975235,0.44461212960555585
2181,2.8595241070889745,2.3871161471190785,0.47240795996989604
2182,2.7949548307872982,2.325181609860977,0.46977322092632123
2183,2.757295395434417,2.282605185533202,0.4746902099012149
2184,2.6539500352028482,2.174719003792601,0.47923103141024725
2185,2.6579939236752756,2.1792114190534893,0.4787825046217864
2186,2.7759830663067144,2.306385198655326,0.46959786765138833
2187,2.8744097460283853,2.406747166105032,0.46766257992335314
2188,2.765117179629909,2.3036924780365484,0.4614247015933608
2189,2.9276036251003816,2.487701884505005,0.43990174059537646
2190,2.8755733292994106,2.4083734399919523,0.46719988930745826
2191,2.807314584205673,2.354044096650761,0.45327048755491184
2192,2.9112600523549648,2.45004220393657,0.46121784841839464
2193,2.8044429717689043,2.3395924167137725,0.46485055505513184
2194,2.87103614848282,2.4164848148820233,0.4545513336007967
2195,2.813774600094421,2.3487953845204617,0.46497921557395916
2196,2.8110010064045827,2.3649517078102944,0.4460492985942883
2197,2.8244146590537818,2.3575625037354158,0.466852155318366
2198,2.8451571061650673,2.3661593827501664,0.478997723414901
2199,2.735728752925847,2.2791442515533764,0.45658450137247053
2200,2.9188780074739897,2.468593862521299,0.45028414495269065
2201,2.7637177746384536,2.294241240400841,0.4694765342376126
2202,2.826229425158226,2.369038358351077,0.45719106680714905
2203,2.789559042600219,2.3145042347004106,0.4750548078998085
2204,2.7975835573765377,2.323915333218447,0.47366822415809073
2205,2.7182506778733924,2.2564674111778964,0.46178326669549596
2206,2.7625882746840285,2.30481357679674,0.45777469788728853
2207,2.9272465246545547,2.4804557372413503,0.44679078741320444
2208,2.8387494217404177,2.361404904199654,0.47734451754076357
2209,2.9059214346485804,2.43186729298916,0.4740541416594204
2210,2.8503278825640015,2.38921993676476,0.4611079457992413
2211,2.756492321600018,2.2911045638683403,0.4653877577316776
2212,2.903246646320541,2.4512498326905723,0.4519968136299686
2213,2.789379894688836,2.3165804919424033,0.47279940274643284
2214,2.83387705794439,2.39436490308579,0.43951215485859985
2215,2.7796344258159844,2.334212028726816,0.4454223970891684
2216,2.8349591941740115,2.356221728329644,0.4787374658443677
2217,2.796560943091984,2.3362493607014483,0.4603115823905357
2218,2.8403033398708533,2.382465879083702,0.45783746078715115
2219,2.819756711563389,2.3928874096112054,0.42686930195218364
2220,2.927985056914847,2.4774935600758305,0.45049149683901657
2221,2.796476039352359,2.317496155178371,0.47897988417398807
2222,2.738761506656971,2.2732507547491103,0.4655107519078605
2223,2.8825116244334548,2.4191724185647403,0.46333920586871447
2224,2.823255393224196,2.3460279568385505,0.47722743638564546
2225,2.8088694056803294,2.3517799646519735,0.4570894410283559
2226,2.7861679089768874,2.303906147281967,0.4822617616949203
2227,2.8662551672208734,2.4214542770577605,0.44480089016311286
2228,2.755464592585003,2.3056454738327847,0.44981911875221847
2229,2.684872315910441,2.245282420285923,0.4395898956245179
2230,2.774111668864859,2.294092627028187,0.4800190418366719
2231,2.8446370805723413,2.409208312092591,0.4354287684797504
2232,2.7382813833915236,2.276809224838763,0.4614721585527608
2233,2.8785723627565187,2.4460427805126193,0.4325295822438995
2234,2.8039098580238004,2.3448530487627854,0.459056809261015
2235,2.7940857063555944,2.330376581576191,0.4637091247794034
2236,2.9051222898885967,2.4368495751324932,0.46827271475610344
2237,2.794728398124898,2.3220428733871694,0.4726855247377286
2238,2.7310228247131483,2.263247422539159,0.4677754021739893
2239,2.757420548395377,2.2855830831541253,0.4718374652412516
2240,2.817029636992614,2.3492567470206356,0.4677728899719784
2241,2.766116616278376,2.2895632185663213,0.47655339771205485
2242,2.8413796032832175,2.369101651340929,0.4722779519422886
2243,2.898476019181082,2.4415923113600217,0.45688370782106036
2244,2.7801115798193736,2.312684595235787,0.4674269845835868
2245,2.7541676501791073,2.2920264627814975,0.4621411873976098
2246,2.6657515796513005,2.208838862995236,0.4569127166560647
2247,2.8200618099613224,2.353920776177672,0.46614103378365046
2248,2.8149969762311557,2.352130956496885,0.46286601973427066
2249,2.788976170936241,2.3222681823189735,0.4667079886172676
2250,2.810525226064883,2.3495855464178867,0.4609396796469962
2251,2.7171772248727635,2.2464902454986917,0.4706869793740718
2252,2.799866494015394,2.34414007495002,0.45572641906537426
2253,2.7687760657421916,2.3210589111463293,0.44771715459586225
2254,2.782820251146602,2.3098217794941323,0.47299847165246955
2255,2.916248532094999,2.432111205533846,0.48413732656115327
2256,2.8061266793623107,2.3436754227984116,0.4624512565638992
2257,2.816241883143629,2.357035611691241,0.4592062714523881
2258,2.8242506601529804,2.374660316677906,0.4495903434750743
2259,2.704093151069287,2.2392496803007043,0.4648434707685829
2260,2.771501970582665,2.309214862024108,0.46228710855855715
2261,2.7753247063963578,2.319008998719449,0.45631570767690866
2262,2.7390567950565026,2.2710331081140254,0.4680236869424772
2263,2.8900448631850284,2.4450047488664772,0.44504011431855117
2264,2.7221181485554538,2.2513189462101444,0.47079920234530936
2265,2.876719906666778,2.410993961273241,0.4657259453935372
2266,2.821282317988579,2.3909687027050635,0.43031361528351564
2267,2.842293693713187,2.3828843125408348,0.4594093811723523
2268,2.8076226555087014,2.3265643836930527,0.48105827181564864
2269,2.6728736803267066,2.2083193800968313,0.4645543002298753
2270,2.8118616658376134,2.3471512724522765,0.46471039338533693
2271,2.830722286742934,2.378528446237121,0.45219384050581324
2272,2.7780284572567373,2.31964281187616,0.45838564538057724
2273,2.875836537816721,2.416763722337268,0.4590728154794528
2274,2.736853138605073,2.262391399666725,0.4744617389383481
2275,2.7567986814891547,2.282998921679965,0.47379975980918987
2276,2.85166576408194,2.381417481088443,0.47024828299349686
2277,2.808164948847184,2.3316238361781503,0.47654111266903376
2278,2.782880117426966,2.3195680479641743,0.4633120694627917
2279,2.8694576390117903,2.4134914450897345,0.45596619392205584
2280,2.9173622658586624,2.481823544860104,0.4355387209985584
