view,order,leaf_group,folio,locus,total_bits,total_events,glyph_bits,glyph_events,boundary_bits,boundary_events,oov_events,bits_per_event,glyph_bits_per_glyph
token_reset_eot,3,f102,f102v1,"f102v1.18,@Lf",25.06008549042157,8,21.907052249607418,7,3.1530332408141546,1,0,3.1325106863026964,3.1295788928010597
token_reset_eot,3,f102,f102v1,"f102v1.19,@P0",121.1957788743101,45,118.38742303701176,37,2.8083558372983237,8,0,2.6932395305402244,3.1996600820813987
token_reset_eot,3,f102,f102v1,"f102v1.2,@Lf",11.056190138142577,7,11.02511772422513,6,0.031072413917447604,1,0,1.579455734020368,1.8375196207041882
token_reset_eot,3,f102,f102v1,"f102v1.20,+P0",94.95070866272557,50,93.97112846509653,41,0.9795801976290571,9,0,1.8990141732545114,2.2919787430511347
token_reset_eot,3,f102,f102v1,"f102v1.21,+P0",96.9130556248056,48,96.63128568054049,40,0.28176994426509083,8,0,2.01902199218345,2.415782142013512
token_reset_eot,3,f102,f102v1,"f102v1.22,+P0",93.63833239221124,47,91.71191730458852,39,1.9264150876227157,8,0,1.9923049445151328,2.3515876231945776
token_reset_eot,3,f102,f102v1,"f102v1.23,+P0",94.73047027904771,47,91.6254631755288,39,3.1050071035189077,8,0,2.015541920830802,2.3493708506545845
token_reset_eot,3,f102,f102v1,"f102v1.24,+P0",47.895403883390614,19,46.84128058223148,15,1.0541233011591287,4,0,2.520810730704769,3.122752038815432
token_reset_eot,3,f102,f102v1,"f102v1.3,@Lf",11.056190138142577,7,11.02511772422513,6,0.031072413917447604,1,0,1.579455734020368,1.8375196207041882
token_reset_eot,3,f102,f102v1,"f102v1.4,@Lf",24.444715611005368,8,24.386368673249894,7,0.05834693775547275,1,0,3.055589451375671,3.4837669533214135
token_reset_eot,3,f102,f102v1,"f102v1.5,@Lf",17.46012619784786,6,17.40202147593325,5,0.05810472191461011,1,0,2.9100210329746434,3.48040429518665
token_reset_eot,3,f102,f102v1,"f102v1.6,@Lf",46.774131113488146,7,46.3253451179091,6,0.44878599557904736,1,0,6.6820187304983065,7.720890852984851
token_reset_eot,3,f102,f102v1,"f102v1.7,@P0",116.2210105267063,43,115.14062443700783,35,1.0803860896984565,8,0,2.702814198295495,3.289732126771652
token_reset_eot,3,f102,f102v1,"f102v1.8,+P0",111.72260267582755,46,109.07747340295461,36,2.6451292728729436,10,0,2.4287522320832076,3.029929816748739
token_reset_eot,3,f102,f102v1,"f102v1.9,+P0",112.29735742419403,52,106.37854383377294,42,5.918813590421116,10,0,2.159564565849885,2.532822472232689
token_reset_eot,3,f102,f102v2,"f102v2.1,@Lc",29.545047610685153,8,29.1437556921031,7,0.40129191858205243,1,0,3.693130951335644,4.163393670300443
token_reset_eot,3,f102,f102v2,"f102v2.10,@Lf",11.876561952604133,6,11.845489538686685,5,0.031072413917447604,1,0,1.9794269921006888,2.369097907737337
token_reset_eot,3,f102,f102v2,"f102v2.11,@Lf",9.432253152955528,5,9.112069821512915,4,0.3201833314426132,1,0,1.8864506305911057,2.2780174553782286
token_reset_eot,3,f102,f102v2,"f102v2.12,@Lf",24.927749984523032,8,24.90429838369961,7,0.023451600823422177,1,0,3.115968748065379,3.5577569119570875
token_reset_eot,3,f102,f102v2,"f102v2.13,@Lf",11.168521725760566,5,11.071206265562974,4,0.09731546019759274,1,0,2.2337043451521135,2.7678015663907436
token_reset_eot,3,f102,f102v2,"f102v2.14,@Lf",15.589526735859943,6,14.917497837357049,5,0.6720288985028938,1,0,2.598254455976657,2.9834995674714095
token_reset_eot,3,f102,f102v2,"f102v2.15,@Lf",23.362159195332257,8,23.063164086664578,7,0.298995108667678,1,0,2.920269899416532,3.2947377266663684
token_reset_eot,3,f102,f102v2,"f102v2.17,@P0",129.49224065001832,41,110.64285008990532,33,18.849390560113022,8,0,3.158347332927276,3.35281363908804
token_reset_eot,3,f102,f102v2,"f102v2.18,+P0",85.3035904006826,31,80.42947985414176,25,4.874110546540843,6,0,2.7517287226026643,3.2171791941656704
token_reset_eot,3,f102,f102v2,"f102v2.19,+P0",140.63839112511718,43,107.54704555397983,30,33.09134557113739,13,0,3.2706602587236553,3.5849015184659945
token_reset_eot,3,f102,f102v2,"f102v2.2,+Lc",29.322250306149297,7,29.283762628968454,6,0.03848767718084306,1,0,4.1888929008784705,4.880627104828076
token_reset_eot,3,f102,f102v2,"f102v2.20,+P0",117.63087762357162,57,110.89451577190151,46,6.736361851670108,11,0,2.063699607431081,2.410750342867424
token_reset_eot,3,f102,f102v2,"f102v2.21,+P0",140.67988124018382,57,129.92215536268256,43,10.757725877501265,14,0,2.4680680919330493,3.021445473550757
token_reset_eot,3,f102,f102v2,"f102v2.22,+P0",121.17438466395083,55,111.41403865354548,41,9.760346010405328,14,0,2.2031706302536516,2.717415576915743
token_reset_eot,3,f102,f102v2,"f102v2.23,+P0",72.0374315537523,30,71.19840627789868,23,0.8390252758536049,7,0,2.40124771845841,3.095582881647769
token_reset_eot,3,f102,f102v2,"f102v2.24,@Lc",15.807682456637103,7,15.756381301257955,6,0.05130115537914905,1,0,2.2582403509481574,2.626063550209659
token_reset_eot,3,f102,f102v2,"f102v2.25,@Lf",15.22828353550931,5,15.203903573820359,4,0.024379961688951016,1,0,3.0456567071018616,3.8009758934550897
token_reset_eot,3,f102,f102v2,"f102v2.26,@Lf",18.246058490279456,5,18.194757334900306,4,0.05130115537914905,1,0,3.649211698055891,4.5486893337250764
token_reset_eot,3,f102,f102v2,"f102v2.27,@Lf",17.36125822465459,8,17.345206774320655,7,0.016051450333934823,1,0,2.170157278081824,2.4778866820458076
token_reset_eot,3,f102,f102v2,"f102v2.28,@Lf",20.412980924032734,6,20.396167398640976,5,0.01681352539175814,1,0,3.402163487338789,4.079233479728195
token_reset_eot,3,f102,f102v2,"f102v2.29,@Lf",9.526324251996346,3,9.165338320625528,2,0.3609859313708184,1,0,3.1754414173321153,4.582669160312764
token_reset_eot,3,f102,f102v2,"f102v2.3,@Lf",13.404582446877022,5,13.084399115434408,4,0.3201833314426132,1,0,2.6809164893754045,3.271099778858602
token_reset_eot,3,f102,f102v2,"f102v2.30,@P0",153.15612718920326,51,148.80090045135313,42,4.355226737850103,9,0,3.003061317435358,3.5428785821750743
token_reset_eot,3,f102,f102v2,"f102v2.31,+P0",144.88399288733973,47,137.91275344733617,38,6.9712394400035675,9,0,3.0826381465391433,3.629282985456215
token_reset_eot,3,f102,f102v2,"f102v2.32,+P0",109.32457082463701,48,103.8619624577888,36,5.462608366848221,12,0,2.277595225513271,2.885054512716356
token_reset_eot,3,f102,f102v2,"f102v2.33,+P0",101.32229673659515,41,83.95668281758758,30,17.36561391900756,11,0,2.4712755301608573,2.798556093919586
token_reset_eot,3,f102,f102v2,"f102v2.34,+P0",105.55339191710621,47,103.17038196780312,39,2.383009949303086,8,0,2.245816849300132,2.6453944094308492
token_reset_eot,3,f102,f102v2,"f102v2.35,+P0",105.1790682619086,51,99.54319832982122,41,5.635869932087373,10,0,2.0623346718021294,2.4278828860932005
token_reset_eot,3,f102,f102v2,"f102v2.36,+P0",86.82526902870113,44,85.65268957024443,35,1.172579458456694,9,0,1.9733015688341167,2.4472197020069837
token_reset_eot,3,f102,f102v2,"f102v2.37,+P0",103.28254883285692,47,101.50053542095624,37,1.7820134119006785,10,0,2.197501038996956,2.743257714079898
token_reset_eot,3,f102,f102v2,"f102v2.38,+P0",96.47488891505468,45,90.51000879760132,35,5.9648801174533554,10,0,2.1438864203345482,2.5860002513600375
token_reset_eot,3,f102,f102v2,"f102v2.39,+P0",55.53616418963742,22,55.12968982529223,18,0.40647436434518586,4,0,2.5243710995289734,3.0627605458495686
token_reset_eot,3,f102,f102v2,"f102v2.4,@Lf",7.212352390097382,4,6.892169058654769,3,0.3201833314426132,1,0,1.8030880975243455,2.2973896862182563
token_reset_eot,3,f102,f102v2,"f102v2.5,@Lf",23.234129041452,5,23.13681358125441,4,0.09731546019759274,1,0,4.6468258082904,5.784203395313602
token_reset_eot,3,f102,f102v2,"f102v2.6,@Lf",12.536599142661467,6,12.17561321129065,5,0.3609859313708184,1,0,2.089433190443578,2.43512264225813
token_reset_eot,3,f102,f102v2,"f102v2.7,@Lf",9.40654231394787,5,8.734513415444976,4,0.6720288985028938,1,0,1.881308462789574,2.183628353861244
token_reset_eot,3,f102,f102v2,"f102v2.8,@Lf",14.451708705666185,6,14.393603983751575,5,0.05810472191461011,1,0,2.408618117611031,2.878720796750315
token_reset_eot,3,f106,f106r,"f106r.1,@P0",155.8811931708174,66,144.7263791172001,55,11.1548140536173,11,0,2.3618362601639,2.6313887112218204
token_reset_eot,3,f106,f106r,"f106r.10,+P0",113.94369948167834,59,113.2899942390138,50,0.6537052426645312,9,0,1.9312491437572599,2.265799884780276
token_reset_eot,3,f106,f106r,"f106r.11,+P0",125.9913044088137,55,124.28082590083216,43,1.710478507981526,12,0,2.2907509892511584,2.8902517651356314
token_reset_eot,3,f106,f106r,"f106r.12,+P0",53.15682180410818,29,50.77915974056873,24,2.377662063539452,5,0,1.8329938553140752,2.115798322523697
token_reset_eot,3,f106,f106r,"f106r.13,+P0",133.06949648908514,58,124.62640670043115,47,8.443089788653968,11,0,2.2943016636049163,2.6516256744772586
token_reset_eot,3,f106,f106r,"f106r.14,+P0",84.92228837384053,45,82.89206355274398,37,2.0302248210965663,8,0,1.887161963863123,2.2403260419660533
token_reset_eot,3,f106,f106r,"f106r.15,+P0",133.82027078194926,58,129.26879631957024,48,4.5514744623790255,10,0,2.3072460479646426,2.69309992332438
token_reset_eot,3,f106,f106r,"f106r.16,+P0",134.31941749793307,58,131.82052444361352,46,2.4988930543195544,12,0,2.315852025826432,2.8656635748611636
token_reset_eot,3,f106,f106r,"f106r.17,+P0",94.55752278418501,37,93.51684901614601,31,1.0406737680389897,6,0,2.555608723896892,3.016672548907936
token_reset_eot,3,f106,f106r,"f106r.18,+P0",136.3337156049362,66,129.37018442241384,55,6.96353118252238,11,0,2.0656623576505484,2.3521851713166155
token_reset_eot,3,f106,f106r,"f106r.19,+P0",117.18289548005836,59,113.65362582436428,49,3.5292696556940952,10,0,1.986150770848447,2.3194617515176383
token_reset_eot,3,f106,f106r,"f106r.2,+P0",131.60731057597576,63,118.07220839398451,51,13.535102181991228,12,0,2.089004929777393,2.3151413410585198
token_reset_eot,3,f106,f106r,"f106r.20,+P0",97.76687642194291,56,96.52785705785946,46,1.239019364083445,10,0,1.7458370789632662,2.098431675170858
token_reset_eot,3,f106,f106r,"f106r.21,+P0",64.66725104557655,37,61.32421687150153,31,3.34303417407502,6,0,1.7477635417723392,1.9782005442419848
token_reset_eot,3,f106,f106r,"f106r.22,+P0",135.67587567101182,61,134.10689248082565,51,1.5689831901861746,10,0,2.2241946831313415,2.629546911388738
token_reset_eot,3,f106,f106r,"f106r.23,+P0",104.85512294239646,52,103.02644058131034,42,1.828682361086112,10,0,2.016444671969163,2.4530104900311986
token_reset_eot,3,f106,f106r,"f106r.24,+P0",130.7795281348428,59,125.86497973233851,50,4.914548402504283,9,0,2.2166021717769966,2.5172995946467704
token_reset_eot,3,f106,f106r,"f106r.25,+P0",115.14025072189168,56,108.68023873437545,45,6.460011987516231,11,0,2.0560759057480658,2.4151164163194543
token_reset_eot,3,f106,f106r,"f106r.26,+P0",24.372987425055555,10,22.080921790174422,8,2.292065634881135,2,0,2.4372987425055554,2.7601152237718027
token_reset_eot,3,f106,f106r,"f106r.27,+P0",152.02698812909733,55,151.05529725177288,45,0.9716908773244196,10,0,2.764127056892679,3.3567843833727307
token_reset_eot,3,f106,f106r,"f106r.28,+P0",129.19386390720132,56,119.62152139433555,44,9.572342512865772,12,0,2.3070332840571663,2.718670940780353
token_reset_eot,3,f106,f106r,"f106r.29,+P0",113.73308212168371,52,111.29464281955451,41,2.4384393021291797,11,0,2.187174656186225,2.7145034834037687
token_reset_eot,3,f106,f106r,"f106r.3,+P0",68.23091326300182,32,66.90656185902866,26,1.3243514039731634,6,0,2.132216039468807,2.573329302270333
token_reset_eot,3,f106,f106r,"f106r.30,+P0",140.25188103497726,52,123.16312946004865,39,17.0887515749286,13,0,2.6971515583649475,3.158028960514068
token_reset_eot,3,f106,f106r,"f106r.31,+P0",87.73501669711261,29,85.82559538165617,23,1.9094213154564204,6,0,3.0253454033487106,3.731547625289399
token_reset_eot,3,f106,f106r,"f106r.32,+P0",141.64207416992335,57,137.25618919310145,47,4.385884976821876,10,0,2.484948669647778,2.920344450917052
token_reset_eot,3,f106,f106r,"f106r.33,+P0",96.82764775225169,46,95.13650401012798,37,1.6911437421236957,9,0,2.1049488641793848,2.571256865138594
token_reset_eot,3,f106,f106r,"f106r.34,+P0",151.83975112105122,58,142.31759346812595,49,9.522157652925236,9,0,2.6179267434664,2.9044406830229788
token_reset_eot,3,f106,f106r,"f106r.35,+P0",47.76894128457833,25,47.34044874236268,20,0.428492542215657,5,0,1.9107576513831332,2.367022437118134
token_reset_eot,3,f106,f106r,"f106r.36,+P0",116.77832948428197,57,111.26167398178637,47,5.516655502495615,10,0,2.048742622531263,2.367269659186944
token_reset_eot,3,f106,f106r,"f106r.37,+P0",48.141261055143886,17,44.81850862431257,14,3.3227524308313194,3,0,2.8318388855966994,3.201322044593755
token_reset_eot,3,f106,f106r,"f106r.38,+P0",140.3490637646534,56,126.43153081251369,45,13.917532952139709,11,0,2.506233281511668,2.809589573611415
token_reset_eot,3,f106,f106r,"f106r.39,+P0",133.75361806866596,52,130.71282792679617,41,3.0407901418697825,11,0,2.5721849628589606,3.1881177543121018
token_reset_eot,3,f106,f106r,"f106r.4,+P0",143.64749627249026,63,142.6435655989821,53,1.0039306735082014,10,0,2.280118988452226,2.6913880301694735
token_reset_eot,3,f106,f106r,"f106r.40,+P0",95.60703855929758,51,94.50925959193363,40,1.097778967363956,11,0,1.8746478148881878,2.3627314897983407
token_reset_eot,3,f106,f106r,"f106r.41,+P0",70.89302439192421,34,66.18211439664,28,4.7109099952842,6,0,2.0850889527036536,2.363646942737143
token_reset_eot,3,f106,f106r,"f106r.42,+P0",139.60074199808884,55,137.9368806654383,45,1.6638613326505145,10,1,2.5381953090561606,3.065264014787518
token_reset_eot,3,f106,f106r,"f106r.43,+P0",115.40476347902299,57,111.79390834369336,46,3.610855135329617,11,0,2.024644973316193,2.4303023552976817
token_reset_eot,3,f106,f106r,"f106r.44,+P0",125.20611912310268,52,119.49670826925862,42,5.709410853844049,10,0,2.4078099831365902,2.8451597206966337
token_reset_eot,3,f106,f106r,"f106r.45,+P0",103.10576033251357,48,97.87366282261286,38,5.232097509900689,10,0,2.148036673594033,2.5756227058582333
token_reset_eot,3,f106,f106r,"f106r.46,+P0",92.45493064684436,53,91.31815508523067,44,1.13677556161367,9,0,1.7444326537140444,2.0754126155734243
token_reset_eot,3,f106,f106r,"f106r.47,+P0",69.71813144088733,33,68.95558334133068,27,0.7625480995566382,6,0,2.1126706497238588,2.5539104941233584
token_reset_eot,3,f106,f106r,"f106r.5,+P0",129.70502909075665,58,118.63372296101969,47,11.07130612973696,11,0,2.2362936050130457,2.5241217651280783
token_reset_eot,3,f106,f106r,"f106r.6,+P0",132.2465380857875,64,126.41850297988958,53,5.828035105897919,11,0,2.06635215759043,2.385254773205464
token_reset_eot,3,f106,f106r,"f106r.7,+P0",84.29715268669725,37,78.16743841507532,30,6.129714271621913,7,0,2.2783014239647903,2.605581280502511
token_reset_eot,3,f106,f106r,"f106r.8,+P0",137.34316459956113,63,131.3074749429943,52,6.035689656566837,11,0,2.1800502317390658,2.5251437489037367
token_reset_eot,3,f106,f106r,"f106r.9,+P0",79.66337101294843,39,74.43529687992617,32,5.228074133022269,7,0,2.0426505387935494,2.326103027497693
token_reset_eot,3,f106,f106v,"f106v.1,@P0",174.22968028569187,59,164.7323204808758,48,9.497359804816094,11,0,2.953045428571049,3.4319233433515794
token_reset_eot,3,f106,f106v,"f106v.10,+P0",89.11450277093131,40,88.28537361782976,33,0.8291291531015448,7,0,2.2278625692732827,2.675314352055447
token_reset_eot,3,f106,f106v,"f106v.11,+P0",132.1974867175394,64,130.88778778446763,53,1.3096989330717443,11,0,2.065585729961553,2.469580901593729
token_reset_eot,3,f106,f106v,"f106v.12,+P0",115.83732985619744,58,107.21845860181075,48,8.618871254386693,10,0,1.9971953423482318,2.233717887537724
token_reset_eot,3,f106,f106v,"f106v.13,+P0",141.27450557361394,55,138.81678335850486,44,2.457722215109132,11,0,2.568627374065708,3.1549268945114743
token_reset_eot,3,f106,f106v,"f106v.14,+P0",82.0239744574513,34,81.51935023779049,27,0.5046242196608087,7,0,2.412469836983862,3.0192351939922406
token_reset_eot,3,f106,f106v,"f106v.15,+P0",132.4304539397442,59,131.5496368154007,50,0.8808171243435314,9,0,2.2445839650804102,2.630992736308014
token_reset_eot,3,f106,f106v,"f106v.16,+P0",112.35206998426395,61,110.10614756098279,50,2.2459224232811636,11,0,1.8418372128567861,2.2021229512196556
token_reset_eot,3,f106,f106v,"f106v.17,+P0",59.787987660066335,30,58.577516436803,25,1.2104712232633286,5,0,1.9929329220022112,2.34310065747212
token_reset_eot,3,f106,f106v,"f106v.18,+P0",139.22169867588752,59,134.9393003742206,49,4.282398301666895,10,0,2.35968980806589,2.7538632729432777
token_reset_eot,3,f106,f106v,"f106v.19,+P0",83.72696648908155,40,81.25880075859072,31,2.468165730490835,9,0,2.093174162227039,2.621251637373894
token_reset_eot,3,f106,f106v,"f106v.2,+P0",141.11885383780657,61,128.1587458941488,48,12.960107943657766,13,0,2.3134238334066652,2.669973872794767
token_reset_eot,3,f106,f106v,"f106v.20,+P0",168.3203052212063,52,162.87350765789017,43,5.446797563316095,9,0,3.2369289465616595,3.7877559920439574
token_reset_eot,3,f106,f106v,"f106v.21,+P0",88.82126462901417,43,81.72014481567281,35,7.10111981334137,8,0,2.065610805325911,2.3348612804477944
token_reset_eot,3,f106,f106v,"f106v.22,+P0",132.75305318940167,56,128.52174471615868,47,4.231308473242977,9,0,2.3705902355250297,2.7345052067267805
token_reset_eot,3,f106,f106v,"f106v.23,+P0",104.94242635458805,59,101.26522818951221,46,3.677198165075835,13,0,1.7786851924506448,2.2014180041198306
token_reset_eot,3,f106,f106v,"f106v.24,+P0",148.6233176087266,56,146.06235138694979,46,2.5609662217768503,10,0,2.6539878144415465,3.175268508411952
token_reset_eot,3,f106,f106v,"f106v.25,+P0",57.38906409842698,28,54.10295828708004,22,3.2861058113469315,6,0,2.049609432086678,2.4592253766854566
token_reset_eot,3,f106,f106v,"f106v.26,+P0",133.8491790004103,56,130.97789691396477,45,2.8712820864455253,11,0,2.390163910721612,2.910619931421439
token_reset_eot,3,f106,f106v,"f106v.27,+P0",87.31957488303527,35,82.87945827756275,29,4.440116605472526,6,0,2.4948449966581507,2.8579123543987155
token_reset_eot,3,f106,f106v,"f106v.28,+P0",109.82998466739737,60,108.52292882364515,50,1.3070558437522386,10,0,1.830499744456623,2.1704585764729027
token_reset_eot,3,f106,f106v,"f106v.29,+P0",112.75854296020889,56,111.45574734937642,45,1.3027956108324794,11,0,2.01354541000373,2.4767943855416985
token_reset_eot,3,f106,f106v,"f106v.3,+P0",131.92148141071087,61,126.07088681173114,48,5.8505945989796855,13,0,2.162647236241162,2.626476808577732
token_reset_eot,3,f106,f106v,"f106v.30,+P0",134.83026566245323,60,131.68082535977535,51,3.1494403026778746,9,0,2.2471710943742207,2.5819769678387323
token_reset_eot,3,f106,f106v,"f106v.31,+P0",65.72966620686904,23,60.79723437962047,19,4.932431827248561,4,0,2.8578115742116976,3.1998544410326564
token_reset_eot,3,f106,f106v,"f106v.32,+P0",144.51662260932443,61,142.59881778269397,50,1.9178048266304515,11,0,2.3691249608085974,2.8519763556538793
token_reset_eot,3,f106,f106v,"f106v.33,+P0",76.3324578350049,34,75.10922381129205,26,1.2232340237128554,8,0,2.2450722892648503,2.8888163004343097
token_reset_eot,3,f106,f106v,"f106v.34,+P0",145.5868983602546,61,142.9237578930268,49,2.663140467227816,12,0,2.3866704649222066,2.9168113855719753
token_reset_eot,3,f106,f106v,"f106v.35,+P0",114.9307227817659,59,107.38083665366723,47,7.549886128098671,12,0,1.9479783522333203,2.2846986522056856
token_reset_eot,3,f106,f106v,"f106v.36,+P0",37.93953085974793,22,37.20432664665972,18,0.7352042130882112,4,0,1.7245241299885423,2.0669070359255404
token_reset_eot,3,f106,f106v,"f106v.37,+P0",190.85885894779312,64,184.88995049954966,52,5.968908448243479,12,0,2.9821696710592676,3.5555759711451858
token_reset_eot,3,f106,f106v,"f106v.38,+P0",112.64412184124359,59,111.03513373138337,49,1.6089881098602326,10,0,1.9092224040888743,2.266023137375171
token_reset_eot,3,f106,f106v,"f106v.39,+P0",33.548861960527304,20,32.51592688214311,16,1.0329350783841935,4,0,1.6774430980263653,2.0322454301339445
token_reset_eot,3,f106,f106v,"f106v.4,+P0",102.7588821311765,40,94.23917048538965,32,8.519711645786845,8,0,2.5689720532794125,2.9449740776684266
token_reset_eot,3,f106,f106v,"f106v.40,+P0",146.6960193362188,63,139.80602108073953,51,6.889998255479242,12,0,2.3285082434320445,2.741294530994893
token_reset_eot,3,f106,f106v,"f106v.41,+P0",85.4263209437323,49,84.7846035750641,40,0.6417173686682034,9,0,1.7433943049741287,2.1196150893766026
token_reset_eot,3,f106,f106v,"f106v.42,+P0",122.03427829011855,60,120.62466924549932,48,1.409609044619197,12,0,2.0339046381686425,2.513013942614569
token_reset_eot,3,f106,f106v,"f106v.43,+P0",106.45933969520516,58,104.71885932806845,46,1.7404803671366935,12,0,1.835505856813882,2.2764969419145316
token_reset_eot,3,f106,f106v,"f106v.44,+P0",111.97555922260831,55,107.78428998296208,44,4.191269239646234,11,0,2.0359192585928785,2.449642954158229
token_reset_eot,3,f106,f106v,"f106v.45,+P0",139.7319673681917,58,137.86284687429722,47,1.8691204938944963,11,0,2.409171851175719,2.93325206115526
token_reset_eot,3,f106,f106v,"f106v.46,+P0",108.99592911155483,53,107.1600607624592,42,1.8358683490956345,11,0,2.056526964368959,2.5514300181537903
token_reset_eot,3,f106,f106v,"f106v.47,+P0",31.477397038691237,11,31.410044432978154,9,0.06735260571308387,2,0,2.8615815489719307,3.4900049369975727
token_reset_eot,3,f106,f106v,"f106v.5,+P0",150.34000811919958,63,144.37298272904522,51,5.967025390154371,12,0,2.38634933522539,2.83084279860873
token_reset_eot,3,f106,f106v,"f106v.6,+P0",121.45546543608597,57,117.46789911762173,47,3.987566318464254,10,0,2.1307976392295784,2.49931700250259
token_reset_eot,3,f106,f106v,"f106v.7,+P0",150.90483096833898,62,145.15274149747984,49,5.752089470859142,13,0,2.4339488865861125,2.9623008468873437
token_reset_eot,3,f106,f106v,"f106v.8,+P0",45.7005241884807,21,41.77095541867621,16,3.9295687698044897,5,0,2.1762154375466998,2.610684713667263
token_reset_eot,3,f106,f106v,"f106v.9,+P0",158.02016370692547,58,156.37124021463796,48,1.6489234922875307,10,0,2.7244855811538873,3.257734171138291
token_reset_eot,3,f11,f11r,"f11r.1,@P0",122.27143706900273,40,120.70175364574766,32,1.5696834232550827,8,0,3.0567859267250683,3.7719298014296143
token_reset_eot,3,f11,f11r,"f11r.2,+P0",107.9939749454787,44,103.9410872986495,35,4.052887646829189,9,0,2.454408521488152,2.969745351389986
token_reset_eot,3,f11,f11r,"f11r.3,+P0",106.41312663941753,43,101.33208152320734,33,5.081045116210162,10,0,2.4747238753352914,3.070669137066889
token_reset_eot,3,f11,f11r,"f11r.4,+P0",41.34905733604462,19,40.435273652895155,14,0.9137836831494618,5,0,2.1762661755812958,2.888233832349654
token_reset_eot,3,f11,f11r,"f11r.5,+P0",122.83323579690558,40,111.21746990272585,29,11.615765894179741,11,1,3.0708308949226395,3.835085169059512
token_reset_eot,3,f11,f11r,"f11r.6,+P0",108.15422850061108,43,92.85327340518994,31,15.300955095421147,12,0,2.515214616293281,2.995266884038385
token_reset_eot,3,f11,f11r,"f11r.7,+P0",37.25733316982793,18,36.41719609414477,14,0.8401370756831568,4,0,2.069851842768218,2.601228292438912
token_reset_eot,3,f11,f11v,"f11v.1,@P0",119.8343834424704,38,115.74642733504581,30,4.087956107424583,8,0,3.1535364063808,3.858214244501527
token_reset_eot,3,f11,f11v,"f11v.2,+P0",76.22808823760485,36,75.16889396084525,27,1.0591942767596247,9,0,2.1174468954890235,2.7840331096609354
token_reset_eot,3,f11,f11v,"f11v.3,+P0",97.30321014161625,40,92.09075364189587,31,5.212456499720372,9,0,2.432580253540406,2.9706694723192215
token_reset_eot,3,f11,f11v,"f11v.4,+P0",148.13252632503202,39,142.26877395873066,31,5.863752366301355,8,0,3.7982699057700517,4.589315288991312
token_reset_eot,3,f11,f11v,"f11v.5,*L0",19.081195121702365,3,12.737477938153955,2,6.343717183548412,1,0,6.3603983739007885,6.368738969076977
token_reset_eot,3,f11,f11v,"f11v.6,=P0",103.52746735703846,38,96.07333460291404,29,7.454132754124401,9,0,2.7244070357115384,3.312873606997036
token_reset_eot,3,f11,f11v,"f11v.7,+P0",68.07425839502814,25,59.484228717354576,19,8.590029677673554,6,0,2.7229703358011257,3.130748879860767
token_reset_eot,3,f113,f113r,"f113r.1,@P0",160.06360462437192,65,158.94338431610925,54,1.1202203082626612,11,1,2.4625169942211063,2.943396005853875
token_reset_eot,3,f113,f113r,"f113r.10,+P0",148.82323391162524,72,147.2619091613148,60,1.561324750310456,12,0,2.0669893598836837,2.45436515268858
token_reset_eot,3,f113,f113r,"f113r.11,+P0",177.35625823355502,68,161.44046718794297,54,15.91579104561206,14,0,2.608180268140515,2.989638281258203
token_reset_eot,3,f113,f113r,"f113r.12,+P0",112.22795301738336,46,107.97870564822882,36,4.249247369154546,10,0,2.4397381090735513,2.9994084902285785
token_reset_eot,3,f113,f113r,"f113r.13,+P0",169.08701282624708,72,160.2254853402905,60,8.861527485956579,12,0,2.3484307336978762,2.6704247556715086
token_reset_eot,3,f113,f113r,"f113r.14,+P0",155.2571521346801,66,140.75257000347742,53,14.504582131202694,13,0,2.3523810929496984,2.65570886799014
token_reset_eot,3,f113,f113r,"f113r.15,+P0",49.50428754313315,16,45.88664774327423,11,3.6176397998589263,5,0,3.094017971445822,4.171513431206749
token_reset_eot,3,f113,f113r,"f113r.16,+P0",135.1612952981501,64,133.05830777673052,53,2.102987521419584,11,0,2.111895239033595,2.5105341089949156
token_reset_eot,3,f113,f113r,"f113r.17,+P0",132.24130417752284,64,121.90361732577789,51,10.33768685174494,13,0,2.0662703777737943,2.3902670063878015
token_reset_eot,3,f113,f113r,"f113r.18,+P0",132.98225951419855,58,126.38649684941795,47,6.5957626647806,11,0,2.2927975778310095,2.6890744010514456
token_reset_eot,3,f113,f113r,"f113r.19,+P0",95.04840917937643,24,91.47380558169712,19,3.5746035976793147,5,0,3.9603503824740183,4.814410820089322
token_reset_eot,3,f113,f113r,"f113r.2,+P0",159.36131685678183,69,151.1004096203001,56,8.260907236481707,13,0,2.3095843022722002,2.6982216003625017
token_reset_eot,3,f113,f113r,"f113r.20,+P0",155.03208839935178,58,152.66638983665973,48,2.365698562692056,10,0,2.672967041368134,3.1805497882637446
token_reset_eot,3,f113,f113r,"f113r.21,+P0",125.88620131091994,49,123.76867272175113,39,2.1175285891688036,10,0,2.569106149202448,3.1735557108141315
token_reset_eot,3,f113,f113r,"f113r.22,+P0",124.50900911209584,60,120.07009525293743,50,4.4389138591584,10,0,2.075150151868264,2.4014019050587487
token_reset_eot,3,f113,f113r,"f113r.23,+P0",155.09496409661097,61,153.3362609304189,50,1.758703166192126,11,0,2.542540395026409,3.0667252186083775
token_reset_eot,3,f113,f113r,"f113r.24,+P0",74.67061472881495,33,73.00089986863986,26,1.6697148601751028,7,0,2.2627459008731803,2.8077269180246103
