source_id,language,family,control_seed,relation,competitor,selected_hyperparameter,bootstrap_units,bootstrap_replicates,bootstrap_seed,competitor_bits_per_event,trigram_bits_per_event,delta_competitor_minus_trigram_bits_per_event,relative_nll_reduction_trigram_vs_competitor,ci_95_lower,ci_95_upper,bootstrap_probability_trigram_better,bootstrap_probability_competitor_better,direction_match_voynich,strong_direction_match_voynich,variant_count,phase3_mechanism
german_rem_v21,German,latent_variant_K1,40814041438,hmm_token_aware,categorical_hmm,16,657,10000,5955900410548495533,3.208233464554677,2.8316122647764685,0.3766211997782083,0.11739208007746593,0.3521427977574675,0.4017367139470059,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041438,slot_grammar,finite_template_slot_grammar,16,657,10000,3732424924174059732,3.4164941901966146,2.784071225094697,0.6324229651019175,0.18510874887965856,0.6085288901902467,0.6557853589399472,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041438,token_markov,exact_token_markov,1,657,10000,2579305543322155906,2.5367712931405206,2.784071225094697,-0.24729993195417643,-0.09748609684400011,-0.28006372202724295,-0.21511747408825774,0.0,1.0,False,False,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041438,copy_edit,local_copy_edit,16,657,10000,7011380526912461611,4.2627734487007425,2.784071225094697,1.4787022236060454,0.3468873589931788,1.4451593558695837,1.5110588731168717,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041439,hmm_space_free,categorical_hmm,16,657,10000,5442647698701551843,3.7058294612209806,3.32977847544066,0.3760509857803207,0.1014755238241376,0.34567758839492063,0.4066739343836197,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041439,hmm_token_aware,categorical_hmm,16,657,10000,9118723737529619500,3.212572334224273,2.837462220774844,0.3751101134494288,0.11676316497321926,0.34945653309170105,0.3997590087453064,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041439,slot_grammar,finite_template_slot_grammar,16,657,10000,7084158020962066361,3.4075882497204244,2.7840146918591153,0.6235735578613091,0.18299557110882458,0.5994412968493062,0.6473123016281356,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041439,token_markov,exact_token_markov,1,657,10000,553753861200325107,2.5367653682239104,2.7840146918591153,-0.2472493236352049,-0.0974663745935298,-0.27917730837759674,-0.2156451456465191,0.0,1.0,False,False,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041439,copy_edit,local_copy_edit,16,657,10000,8549635266099196068,4.272758804410863,2.7840146918591153,1.4887441125517475,0.34842690184498226,1.456007894511516,1.5214577802291869,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041440,hmm_space_free,categorical_hmm,16,657,10000,6857008966181114762,3.7051831079283093,3.3394265763122855,0.36575653161602384,0.09871483296827677,0.3359055873966002,0.39566742563455737,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041440,hmm_token_aware,categorical_hmm,16,657,10000,799719169541441504,3.1914325678361743,2.83386192035858,0.35757064747759415,0.11204079668837585,0.33258551614404824,0.3825671318722243,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041440,slot_grammar,finite_template_slot_grammar,16,657,10000,8001976012579735977,3.4112898880656806,2.7841082844065665,0.627181603659114,0.1838546779191339,0.6025171798238469,0.6523204565217621,1.0,0.0,True,True,1,related_multi_code_nomenclator
german_rem_v21,German,latent_variant_K1,40814041440,token_markov,exact_token_markov,1,657,10000,3200408889065624515,2.5367770892878663,2.7841082844065665,-0.24733119511870028,-0.097498198073104,-0.2800677454336157,-0.21548394485719463,0.0,1.0,False,False,1,related_multi_code_nomenclator
